id,name,description,md5hash,data_file_name,data_content_type,data_file_size,data_updated_at,original_geometry,affine_matrix,created_at,updated_at
13479,,,30690b2dd22e168e065125894d9d11e1,RJ-11.JPG,image/jpeg,691363,2010-03-09 17:16:27.01391,2048x1536,,2009-04-30 09:14:37.664189,2010-03-09 17:16:27.01391
13482,,,62ba9e3fc15be9020117fa7b41fdbe43,RJ-13.JPG,image/jpeg,691476,2010-03-09 17:16:27.038698,2048x1536,,2009-04-30 09:14:45.209423,2010-03-09 17:16:27.038698
13485,,,56d827b7eb2128e4d5a55e80b77f1d42,RJ-15.JPG,image/jpeg,1079784,2010-03-09 17:16:27.065504,2592x1944,,2009-04-30 09:14:53.207032,2010-03-09 17:16:27.065504
13488,,,08dc1e2b5e7327b9e56c09d15cfcd104,TV-1.JPG,image/jpeg,697586,2010-03-09 17:16:27.093571,2048x1536,,2009-04-30 09:15:01.02599,2010-03-09 17:16:27.093571
13491,,,d7af68f532668b3f28735aa9055dc180,TV-2.JPG,image/jpeg,703228,2010-03-09 17:16:27.118615,2048x1536,,2009-04-30 09:15:10.144415,2010-03-09 17:16:27.118615
13494,,,85bdd73ae7d9730b5da4a75669ce4c30,BE1000_0.jpg,image/jpeg,223075,2010-03-09 17:16:27.249985,1198x1198,,2009-04-30 10:02:01.140777,2010-03-09 17:16:27.249985
13497,,,9de1d5f47c120c9a55063ec9007c01ab,BE1000_3.jpg,image/jpeg,223709,2010-03-09 17:16:27.275057,1169x1169,,2009-04-30 10:03:47.214959,2010-03-09 17:16:27.275057
13500,,,3a7ff3a3c1a8de82a7ed4e082529124a,gl_SA86JA1_note.jpg,image/jpeg,330830,2010-03-09 17:16:27.300396,1174x1174,,2009-04-30 10:07:02.244288,2010-03-09 17:16:27.300396
13503,,,adafff8b8f0ef833802f10325e7a6443,SN-9.JPG,image/jpeg,688603,2010-03-09 17:16:27.326984,2048x1536,,2009-05-01 09:13:38.295329,2010-03-09 17:16:27.326984
13506,,,a7271f31f78d844a1810ec3883d4be58,SN-6.JPG,image/jpeg,696091,2010-03-09 17:16:27.352004,2048x1536,,2009-05-01 09:13:46.45138,2010-03-09 17:16:27.352004
13509,,,e63af963e653bb3782bf0dd00977a5e0,SN-7.JPG,image/jpeg,710254,2010-03-09 17:16:27.376861,2048x1536,,2009-05-01 09:13:54.476052,2010-03-09 17:16:27.376861
13512,,,644d82066521fd67919e959712121d06,SN-8.JPG,image/jpeg,676922,2010-03-09 17:16:27.402034,2048x1536,,2009-05-01 09:14:08.416204,2010-03-09 17:16:27.402034
13515,,,11696a27cf0231f33cf5fbf5e4b3b7e4,SN-3.JPG,image/jpeg,693173,2010-03-09 17:16:27.426998,2048x1536,,2009-05-01 09:14:16.53818,2010-03-09 17:16:27.426998
13518,,,0a77135a02ff561b9a7c0ccafbcf795e,SN-4.JPG,image/jpeg,693411,2010-03-09 17:16:27.451741,2048x1536,,2009-05-01 09:14:29.993659,2010-03-09 17:16:27.451741
13521,,,db52db106188255cd6151f051a418c15,SN-5.JPG,image/jpeg,684321,2010-03-09 17:16:27.476999,2048x1536,,2009-05-01 09:14:44.510976,2010-03-09 17:16:27.476999
13524,,,c1abc9088141617de689f857cde237b7,SK-1.JPG,image/jpeg,685734,2010-03-09 17:16:27.501982,2048x1536,,2009-05-01 09:14:52.523714,2010-03-09 17:16:27.501982
13527,,,58cbf0df960cd64adf6c450cffc06e27,SN-1.JPG,image/jpeg,692427,2010-03-09 17:16:27.527034,2048x1536,,2009-05-01 09:15:00.155504,2010-03-09 17:16:27.527034
13530,,,bfe61c3121bd0b7f1c1e4ebd9e796d74,SN-2.JPG,image/jpeg,694655,2010-03-09 17:16:27.551741,2048x1536,,2009-05-01 09:15:08.952809,2010-03-09 17:16:27.551741
13533,,,decdd4ae47c631258506e91312ef3247,RJ-14.JPG,image/jpeg,704765,2010-03-09 17:16:27.57701,2048x1536,,2009-05-01 09:15:20.089783,2010-03-09 17:16:27.57701
13536,,,701ba8930c760dc838431f1ef83a3f7e,RJ-16.JPG,image/jpeg,681014,2010-03-09 17:16:27.601989,2048x1536,,2009-05-01 09:15:27.976195,2010-03-09 17:16:27.601989
13539,,,4caf77318aeee0fe4887260710a3bc49,RJ-10.JPG,image/jpeg,694100,2010-03-09 17:16:27.627035,2048x1536,,2009-05-01 09:15:35.812839,2010-03-09 17:16:27.627035
13542,,,0922acb8ee1f595b86d81eec29681335,RJ-12.JPG,image/jpeg,676197,2010-03-09 17:16:27.651689,2048x1536,,2009-05-01 09:15:49.950266,2010-03-09 17:16:27.651689
13545,,,073a6d2cde9c8cb8128d096cb1a3180c,RJ-8.JPG,image/jpeg,687989,2010-03-09 17:16:27.676878,2048x1536,,2009-05-01 09:16:02.983729,2010-03-09 17:16:27.676878
13548,,,6c97010be665cbabe555a822c0fa79ca,RJ-2.JPG,image/jpeg,701912,2010-03-09 17:16:27.701766,2048x1536,,2009-05-01 09:16:15.591797,2010-03-09 17:16:27.701766
13551,,,77c0af2de39e2f68dafda39b59958e7f,RJ-6.JPG,image/jpeg,711425,2010-03-09 17:16:27.726939,2048x1536,,2009-05-01 09:16:23.633361,2010-03-09 17:16:27.726939
13554,,,84b18ddd02d10e16165383ba94b94a88,KF-3.JPG,image/jpeg,694430,2010-03-09 17:16:27.75183,2048x1536,,2009-05-01 09:16:31.294756,2010-03-09 17:16:27.75183
13557,,,11f4976f1b87a2e86c84f329936a8fc6,KF-1.JPG,image/jpeg,695262,2010-03-09 17:16:27.776991,2048x1536,,2009-05-01 09:16:38.944102,2010-03-09 17:16:27.776991
13560,,,e377a61615396fbc90e689ac3ff2a490,HU-2.JPG,image/jpeg,700853,2010-03-09 17:16:27.802179,2048x1536,,2009-05-01 09:16:53.485359,2010-03-09 17:16:27.802179
13563,,,560fb32ad3532401d922f3cf1232659a,HE-2.JPG,image/jpeg,716783,2010-03-09 17:16:27.827021,2048x1536,,2009-05-01 09:17:02.449147,2010-03-09 17:16:27.827021
13566,,,3a6870457e6b75e086bb22868fb5726e,HE-1.JPG,image/jpeg,692925,2010-03-09 17:16:27.851854,2048x1536,,2009-05-01 09:17:12.810331,2010-03-09 17:16:27.851854
13569,,,a562d4679063433ffcbdd80906c36e51,AS-1.JPG,image/jpeg,686932,2010-03-09 17:16:27.876718,2048x1536,,2009-05-01 09:17:20.793444,2010-03-09 17:16:27.876718
13572,,,75c7fdc28d54e056a81b1832b2f0b138,LK-1.JPG,image/jpeg,681347,2010-03-09 17:16:28.046954,2048x1536,,2009-05-07 09:06:26.425686,2010-03-09 17:16:28.046954
13578,,,770b0666f358a91b74b990a3e6f70722,HV-1.JPG,image/jpeg,685011,2010-03-09 17:16:28.093669,2048x1536,,2009-05-07 09:06:44.688905,2010-03-09 17:16:28.093669
13581,,,924a6945ea95f4f77cd7f31d67bf83cd,KA-1.JPG,image/jpeg,710463,2010-03-09 17:16:28.118867,2048x1536,,2009-05-07 09:06:54.248178,2010-03-09 17:16:28.118867
13584,,,cf4604ef5645203cfad88e35471ed600,Hverfjall.JPG,image/jpeg,660204,2010-03-09 17:16:28.143725,2048x1536,,2009-05-07 09:07:02.632092,2010-03-09 17:16:28.143725
13587,,,23c1bc75684338e4003ed25c77735d5d,LK-3.JPG,image/jpeg,691873,2010-03-09 17:16:28.168519,2048x1536,,2009-05-07 09:07:11.052315,2010-03-09 17:16:28.168519
13590,,,fb4df0f790e33f16d81be011c81adb84,Gullfoss.JPG,image/jpeg,695909,2010-03-09 17:16:28.193642,2048x1536,,2009-05-07 09:07:19.068381,2010-03-09 17:16:28.193642
13593,,,2467dbd81b4025e2ffe320900a4ce1ff,LK-2.JPG,image/jpeg,676250,2010-03-09 17:16:28.220028,2048x1536,,2009-05-07 09:07:27.028825,2010-03-09 17:16:28.220028
13596,,,3e5b57b25a6176a6392cd057cbde1557,HL-1.JPG,image/jpeg,691845,2010-03-09 17:16:28.246948,2048x1536,,2009-05-07 09:07:35.0892,2010-03-09 17:16:28.246948
13599,,,1786fef88158e3bc2304a87c50fcb66e,KF-5.JPG,image/jpeg,663621,2010-03-09 17:16:28.271852,2048x1536,,2009-05-07 09:07:42.91178,2010-03-09 17:16:28.271852
13602,,,1695211c74ad5ed3aa7a1f5cccf55587,MB54.JPG,image/jpeg,687259,2010-03-09 17:16:28.297459,2048x1536,,2009-05-07 09:07:50.916928,2010-03-09 17:16:28.297459
13605,,,357e2c8240f6f28f27e82e09ef138ca4,SN-3.JPG,image/jpeg,694501,2010-03-09 17:16:28.322506,2048x1536,,2009-05-07 09:07:58.813158,2010-03-09 17:16:28.322506
13608,,,3046398351e02a0a51bf35e05e06bdf7,KF-4.JPG,image/jpeg,687839,2010-03-09 17:16:28.347541,2048x1536,,2009-05-07 09:08:06.933952,2010-03-09 17:16:28.347541
13611,,,d8384b4839f83f4b2081ebbc11d7777f,GF-1.JPG,image/jpeg,683598,2010-03-09 17:16:28.372465,2048x1536,,2009-05-08 09:08:22.039971,2010-03-09 17:16:28.372465
13614,,,57cca004dd0b1eb6f48be3ce72e58536,AS_Pumice.JPG,image/jpeg,674915,2010-03-09 17:16:28.397359,2048x1536,,2009-05-08 09:08:30.515081,2010-03-09 17:16:28.397359
13617,,,68742102bfb70f115305243ec40ff899,KF-4.JPG,image/jpeg,687249,2010-03-09 17:16:28.422407,2048x1536,,2009-05-08 09:08:38.518401,2010-03-09 17:16:28.422407
13620,,,3c44b767d03ae94cb27f28e6c37cb905,KF-1.JPG,image/jpeg,676162,2010-03-09 17:16:28.447356,2048x1536,,2009-05-08 09:08:46.671986,2010-03-09 17:16:28.447356
13623,,,8c34dc6bff9dd82f27ef5087f13fa199,LK-1.JPG,image/jpeg,681329,2010-03-09 17:16:28.472382,2048x1536,,2009-05-08 09:08:54.548167,2010-03-09 17:16:28.472382
13626,,,b7c0a632f28e6c88991844432bb0ef32,GU-1.JPG,image/jpeg,690009,2010-03-09 17:16:28.497471,2048x1536,,2009-05-08 09:09:03.435074,2010-03-09 17:16:28.497471
13629,,,bc813e44484bf3a9be3f355522d5cf3b,HL-4.JPG,image/jpeg,689183,2010-03-09 17:16:28.522456,2048x1536,,2009-05-08 09:09:12.131718,2010-03-09 17:16:28.522456
13632,,,0501ab450f959de90d178d7e38f92ef4,SN-2.JPG,image/jpeg,686912,2010-03-09 17:16:28.547245,2048x1536,,2009-05-08 09:09:20.985948,2010-03-09 17:16:28.547245
13635,,,10089d3b1db334c2971d7f1787938c34,GO-1.JPG,image/jpeg,689549,2010-03-09 17:16:28.572559,2048x1536,,2009-05-08 09:09:28.828889,2010-03-09 17:16:28.572559
13638,,,79d62640c04d0448c1d4361454ba4add,SN-1.JPG,image/jpeg,657584,2010-03-09 17:16:28.597154,2048x1536,,2009-05-08 09:09:36.746892,2010-03-09 17:16:28.597154
13641,,,6672c19a4246e53be941e14a5e40facc,KF-3.JPG,image/jpeg,665880,2010-03-09 17:16:28.622473,2048x1536,,2009-05-08 09:09:44.66756,2010-03-09 17:16:28.622473
13644,,,16bb1ac090882424f754ebfe5687cba4,KF-2.JPG,image/jpeg,688164,2010-03-09 17:16:28.647412,2048x1536,,2009-05-08 09:09:53.284383,2010-03-09 17:16:28.647412
13647,,,61889bcad5c9061b7885e888207b9551,HV-1.JPG,image/jpeg,694205,2010-03-09 17:16:28.701993,2048x1536,,2009-05-08 09:10:01.21424,2010-03-09 17:16:28.701993
13650,,,9cd51b8d401c1edf4bee260f15194b2e,R0017267.JPG,image/jpeg,690404,2010-03-09 17:16:28.726975,2048x1536,,2009-05-08 09:13:35.97112,2010-03-09 17:16:28.726975
13653,,,12be30a44b200d35c0622978c76fe320,R0017268.JPG,image/jpeg,699378,2010-03-09 17:16:28.752228,2048x1536,,2009-05-08 09:14:01.066715,2010-03-09 17:16:28.752228
13656,,,9541270cd000709318bc378d67bcb6bd,R0017269.JPG,image/jpeg,678484,2010-03-09 17:16:28.776922,2048x1536,,2009-05-08 09:14:40.789761,2010-03-09 17:16:28.776922
13659,,,f7585cff8f70500b44010480fc651556,R0017270.JPG,image/jpeg,687005,2010-03-09 17:16:28.879988,2048x1536,,2009-05-08 09:14:59.551293,2010-03-09 17:16:28.879988
13662,,,c8faf128cfb37c96037cb99d42d42535,ART5.JPG,image/jpeg,685034,2010-03-09 17:16:28.905961,2048x1536,,2009-05-11 09:34:47.446289,2010-03-09 17:16:28.905961
13665,,,be012f7b95054e70f6237965f1e01237,AJ17.JPG,image/jpeg,689776,2010-03-09 17:16:28.93089,2048x1536,,2009-05-11 09:39:29.917372,2010-03-09 17:16:28.93089
13668,,,eb2d9e69eaf79ea75324dcea9c2e9b8a,KNP9.JPG,image/jpeg,696266,2010-03-09 17:16:28.955934,2048x1536,,2009-05-11 09:39:37.924764,2010-03-09 17:16:28.955934
13671,,,a76e96724980a8571e4bbfe311bbc7f1,KNP11.JPG,image/jpeg,700235,2010-03-09 17:16:28.98088,2048x1536,,2009-05-11 09:39:45.947429,2010-03-09 17:16:28.98088
13674,,,081122af137faab0c66f8c4633af0c78,KNP13.JPG,image/jpeg,700422,2010-03-09 17:16:29.006044,2048x1536,,2009-05-11 09:39:53.588656,2010-03-09 17:16:29.006044
13677,,,2d272203cf73ad0b788b890ed61940fa,KNP14.JPG,image/jpeg,691316,2010-03-09 17:16:29.030808,2048x1536,,2009-05-11 09:40:01.40789,2010-03-09 17:16:29.030808
13680,,,7fb1cdaf6b73704f063f2c8b1a79eb17,KNP15.JPG,image/jpeg,692635,2010-03-09 17:16:29.056031,2048x1536,,2009-05-11 09:40:09.297153,2010-03-09 17:16:29.056031
13683,,,0052fb00a73c6282a2b4b74bf41692c8,KNP16.JPG,image/jpeg,690746,2010-03-09 17:16:29.081011,2048x1536,,2009-05-11 09:40:17.074711,2010-03-09 17:16:29.081011
13686,,,32a100b23026d2817867c1b4d163c906,KNP17.JPG,image/jpeg,695984,2010-03-09 17:16:29.10585,2048x1536,,2009-05-11 09:40:25.030138,2010-03-09 17:16:29.10585
13689,,,8f1f19a1781ed369bb35d99d53a6f17b,KNP18.JPG,image/jpeg,697695,2010-03-09 17:16:29.130809,2048x1536,,2009-05-11 09:40:33.436743,2010-03-09 17:16:29.130809
13692,,,06d18971a939f9bfbef66debb4111fd7,KNP19.JPG,image/jpeg,695666,2010-03-09 17:16:29.155913,2048x1536,,2009-05-11 09:40:41.471471,2010-03-09 17:16:29.155913
13695,,,86e432858c0603178fa8aed882670bc7,KNP20.JPG,image/jpeg,674042,2010-03-09 17:16:29.181519,2048x1536,,2009-05-11 09:40:49.545445,2010-03-09 17:16:29.181519
13698,,,69620a2c4bee7868d04e1703b31198bf,KNP21.JPG,image/jpeg,683279,2010-03-09 17:16:29.206449,2048x1536,,2009-05-11 09:40:57.434328,2010-03-09 17:16:29.206449
13701,,,80cac4067d34857588911454e316005b,TC02.JPG,image/jpeg,689023,2010-03-09 17:16:29.231012,2048x1536,,2009-05-11 09:41:02.210077,2010-03-09 17:16:29.231012
13704,,,ea4eb6940afb6bfbdb344bd3bf140825,KNP22.JPG,image/jpeg,665163,2010-03-09 17:16:29.256028,2048x1536,,2009-05-11 09:41:09.210591,2010-03-09 17:16:29.256028
13707,,,344be0c1d78fc21cdcb8266dea0c3c5e,TC01.JPG,image/jpeg,696551,2010-03-09 17:16:29.270465,2048x1536,,2009-05-11 09:41:13.693688,2010-03-09 17:16:29.270465
13710,,,dcde8e3284cad0ef361d95ad260b5cf3,KNP23.JPG,image/jpeg,693607,2010-03-09 17:16:29.287132,2048x1536,,2009-05-11 09:41:20.526603,2010-03-09 17:16:29.287132
13713,,,196e08f2d157e72e00b016a0b5ce6136,AA04.JPG,image/jpeg,683993,2010-03-09 17:16:29.313978,2048x1536,,2009-05-11 09:41:24.912869,2010-03-09 17:16:29.313978
13716,,,06c827f157fffd8ea7f8b3a3206cf7cd,KNP24.JPG,image/jpeg,686734,2010-03-09 17:16:29.328632,2048x1536,,2009-05-11 09:41:30.606554,2010-03-09 17:16:29.328632
13719,,,7d1d69512d5f371b73c8894fd658774b,AA03.JPG,image/jpeg,682319,2010-03-09 17:16:29.345575,2048x1536,,2009-05-11 09:41:37.412356,2010-03-09 17:16:29.345575
13722,,,39f41d660dec3be45e4792ee62fca4c9,AA02.JPG,image/jpeg,691436,2010-03-09 17:16:29.361909,2048x1536,,2009-05-11 09:41:48.017816,2010-03-09 17:16:29.361909
13725,,,4f4ec3157be0d757a6258ac0522c4611,AA01.JPG,image/jpeg,692445,2010-03-09 17:16:29.378599,2048x1536,,2009-05-11 09:42:00.044552,2010-03-09 17:16:29.378599
13728,,,7358edb005e308740b15eb659c3de1f3,TC09.JPG,image/jpeg,695067,2010-03-09 17:16:29.486996,2048x1536,,2009-05-11 09:42:13.588431,2010-03-09 17:16:29.486996
13731,,,e280abfb130fa97e010e79e204564237,TC08.JPG,image/jpeg,691017,2010-03-09 17:16:29.503571,2048x1536,,2009-05-11 09:42:26.370222,2010-03-09 17:16:29.503571
13734,,,14854e2e945503eff59bf1a8b9de8816,TC07.JPG,image/jpeg,694955,2010-03-09 17:16:29.52064,2048x1536,,2009-05-11 09:42:39.933057,2010-03-09 17:16:29.52064
13737,,,c711db135c6e8f875a0e5f77ac3d86a7,TC06.JPG,image/jpeg,692517,2010-03-09 17:16:29.536968,2048x1536,,2009-05-11 09:42:53.852184,2010-03-09 17:16:29.536968
13740,,,f1d755c5e31ccb9e5a5dde7e8dba71c3,TC05.JPG,image/jpeg,700770,2010-03-09 17:16:29.564196,2048x1536,,2009-05-11 09:43:06.972357,2010-03-09 17:16:29.564196
13743,,,753c10331be87357f270f262be2d2796,TC04.JPG,image/jpeg,672911,2010-03-09 17:16:29.588903,2048x1536,,2009-05-11 09:43:20.250093,2010-03-09 17:16:29.588903
13746,,,57b4262de92ea05737cf270ee6cd1be2,TC03.JPG,image/jpeg,693603,2010-03-09 17:16:29.614018,2048x1536,,2009-05-11 09:43:32.896162,2010-03-09 17:16:29.614018
13749,,,79377c1cee1626c8031ddd2a2b0ae43a,BSY1.JPG,image/jpeg,671099,2010-03-09 17:16:29.639141,2048x1536,,2009-05-12 09:27:22.109761,2010-03-09 17:16:29.639141
13752,,,44d6931510c17ce4d9504291842a8c70,BSY2.JPG,image/jpeg,695548,2010-03-09 17:16:29.694226,2048x1536,,2009-05-12 09:27:31.248263,2010-03-09 17:16:29.694226
13755,,,d465677adaaea0c0e72c09e682075cc4,GK-I2.JPG,image/jpeg,691995,2010-03-09 17:16:29.735713,2048x1536,,2009-05-12 09:27:39.189207,2010-03-09 17:16:29.735713
13758,,,2b82bb62cf583afedd6aa56cbe4eef08,H-I1.JPG,image/jpeg,683759,2010-03-09 17:16:29.772535,2048x1536,,2009-05-12 09:27:46.968447,2010-03-09 17:16:29.772535
13761,,,00c94cb8eaa56c45eb819defe678823b,H-I2.JPG,image/jpeg,695085,2010-03-09 17:16:29.797529,2048x1536,,2009-05-12 09:27:56.172118,2010-03-09 17:16:29.797529
13764,,,227748f9a7b10a869a3a3f3867d6b47c,H-I3.JPG,image/jpeg,689722,2010-03-09 17:16:29.822476,2048x1536,,2009-05-12 09:28:04.817406,2010-03-09 17:16:29.822476
13767,,,108ab8ea640b2806e5a82cfe4ea4a8d8,H-I4.JPG,image/jpeg,688911,2010-03-09 17:16:29.847694,2048x1536,,2009-05-12 09:28:15.63735,2010-03-09 17:16:29.847694
13788,,,331b6ef3a1a81498106bff73002e8baa,KEY3.JPG,image/jpeg,681337,2010-03-09 17:16:29.872667,2048x1536,,2009-05-12 09:29:19.766114,2010-03-09 17:16:29.872667
13803,,,12978bb0d6f11917a45a029a75e86b99,SE-10.JPG,image/jpeg,688981,2010-03-09 17:16:30.011035,2048x1536,,2009-05-12 09:29:59.974943,2010-03-09 17:16:30.011035
13809,,,bf8bb693c54e0cbba7620fabb61f3bde,SE-09.JPG,image/jpeg,698114,2010-03-09 17:16:30.047604,2048x1536,,2009-05-12 09:30:09.929409,2010-03-09 17:16:30.047604
13815,,,186bb860f2ccaa0b869eb8c638398d47,SE-08.JPG,image/jpeg,687359,2010-03-09 17:16:30.072543,2048x1536,,2009-05-12 09:30:21.776996,2010-03-09 17:16:30.072543
13818,,,6bc44cd4fae1e10509758ab6ea46b8ad,SE-01.JPG,image/jpeg,692933,2010-03-09 17:16:30.098006,2048x1536,,2009-05-12 09:30:30.979032,2010-03-09 17:16:30.098006
13821,,,bc65bb19def9b8ae56750e2786f0e614,SE-02.JPG,image/jpeg,686062,2010-03-09 17:16:30.122942,2048x1536,,2009-05-12 09:30:40.458838,2010-03-09 17:16:30.122942
13824,,,95ec8bc8eab622f3fe66bc6a66c6f5bd,IV-02.JPG,image/jpeg,708290,2010-03-09 17:16:30.148002,2048x1536,,2009-05-12 09:30:50.814083,2010-03-09 17:16:30.148002
13827,,,f8a79b2d3a7aa7fc8c5bbfa0c3a56535,IV-01.JPG,image/jpeg,686213,2010-03-09 17:16:30.172874,2048x1536,,2009-05-12 09:31:01.010584,2010-03-09 17:16:30.172874
13830,,,4981e4b56f0b7554fe76f9ead30f9590,SE-07.JPG,image/jpeg,684477,2010-03-09 17:16:30.197855,2048x1536,,2009-05-12 09:31:10.491758,2010-03-09 17:16:30.197855
13833,,,ab7176cbd19828ded5491b6235aa99fa,SE-06.JPG,image/jpeg,673211,2010-03-09 17:16:30.224019,2048x1536,,2009-05-12 09:31:19.437001,2010-03-09 17:16:30.224019
13836,,,0516e5038b166e7f7db980f04b76d968,SE-05.JPG,image/jpeg,686570,2010-03-09 17:16:30.247696,2048x1536,,2009-05-12 09:31:29.117205,2010-03-09 17:16:30.247696
13839,,,48d76043a90669622eb90ce04b9a6e0d,SE-04.JPG,image/jpeg,696788,2010-03-09 17:16:30.273023,2048x1536,,2009-05-12 09:31:38.75621,2010-03-09 17:16:30.273023
13842,,,3021d2898b40fb135145d7f55862fab7,SE-03.JPG,image/jpeg,696332,2010-03-09 17:16:30.298003,2048x1536,,2009-05-12 09:31:50.174879,2010-03-09 17:16:30.298003
13770,,,de9514be7b3a1cd02d1ae8f98bfad2d5,IMA1.JPG,image/jpeg,693484,2010-03-09 17:16:30.322898,2048x1536,,2009-05-12 09:28:24.773689,2010-03-09 17:16:30.322898
13773,,,37f6a893a5c4de303d3fd11731d78643,IMA2.JPG,image/jpeg,666059,2010-03-09 17:16:30.347709,2048x1536,,2009-05-12 09:28:35.328902,2010-03-09 17:16:30.347709
13776,,,d412a7edd90a3d8409445a37ad57b352,KAG1.JPG,image/jpeg,696061,2010-03-09 17:16:30.373,2048x1536,,2009-05-12 09:28:43.949316,2010-03-09 17:16:30.373
13779,,,dbcacae1dc95e27293ae941102924c33,KAG2.JPG,image/jpeg,700050,2010-03-09 17:16:30.397921,2048x1536,,2009-05-12 09:28:54.034512,2010-03-09 17:16:30.397921
13782,,,091d20638486c69b2680e192c225e716,KAG3.JPG,image/jpeg,689151,2010-03-09 17:16:30.4229,2048x1536,,2009-05-12 09:29:03.069766,2010-03-09 17:16:30.4229
13785,,,010779681e7ed41272ec0626f70f588d,KEY1.JPG,image/jpeg,690024,2010-03-09 17:16:30.447891,2048x1536,,2009-05-12 09:29:11.548275,2010-03-09 17:16:30.447891
13791,,,cd76a6fdf82dae3f553cedf09620bf07,NK-I3.JPG,image/jpeg,686432,2010-03-09 17:16:30.472872,2048x1536,,2009-05-12 09:29:28.088588,2010-03-09 17:16:30.472872
13794,,,6e14348f0aac92a8b02f6787d7d664a0,NK-I4.JPG,image/jpeg,688945,2010-03-09 17:16:30.49789,2048x1536,,2009-05-12 09:29:36.688041,2010-03-09 17:16:30.49789
13797,,,c51ee74f0123b6bbd87fdd03488eac9e,TK-I1.JPG,image/jpeg,693051,2010-03-09 17:16:30.522905,2048x1536,,2009-05-12 09:29:44.699267,2010-03-09 17:16:30.522905
13800,,,2b03ac5d813455f14051514d291690d8,TK-I2.JPG,image/jpeg,700113,2010-03-09 17:16:30.547844,2048x1536,,2009-05-12 09:29:52.893842,2010-03-09 17:16:30.547844
13805,,,508a2b8f890bac31e21c1f3416b07c04,TK-I3.JPG,image/jpeg,690196,2010-03-09 17:16:30.572891,2048x1536,,2009-05-12 09:30:00.792867,2010-03-09 17:16:30.572891
13812,,,db411f88f8ed1111fb0e43ffc3a2ce16,TK-I4.JPG,image/jpeg,688814,2010-03-09 17:16:30.597996,2048x1536,,2009-05-12 09:30:13.521981,2010-03-09 17:16:30.597996
13845,,,a0128698a01ae34069e54e57fafe3048,2TAR8.JPG,image/jpeg,683397,2010-03-09 17:16:30.623051,2048x1536,,2009-05-13 09:00:46.816034,2010-03-09 17:16:30.623051
13848,,,a5ce11ae678e20c9ec6f384e5fdc2bb8,2TAR17.JPG,image/jpeg,667176,2010-03-09 17:16:30.647984,2048x1536,,2009-05-13 09:00:55.930997,2010-03-09 17:16:30.647984
13851,,,7917611f8669747423c50ad2d50d7b6b,2TAR24.JPG,image/jpeg,691693,2010-03-09 17:16:30.672996,2048x1536,,2009-05-13 09:01:05.872525,2010-03-09 17:16:30.672996
13854,,,1dd55b16eb2236caab875dc4a737b460,2TAR25.JPG,image/jpeg,686254,2010-03-09 17:16:30.789373,2048x1536,,2009-05-13 09:01:14.092054,2010-03-09 17:16:30.789373
13857,,,c568c6414ca82c8a0ba39a8ed15271af,HIK18.JPG,image/jpeg,689073,2010-03-09 17:16:30.814314,2048x1536,,2009-05-13 09:01:24.323816,2010-03-09 17:16:30.814314
13860,,,d3fed77887da106d9eee1a68554f992a,HIK19.JPG,image/jpeg,677601,2010-03-09 17:16:30.839499,2048x1536,,2009-05-13 09:01:32.615979,2010-03-09 17:16:30.839499
13863,,,8800268b25616705f64ea130b65e69eb,2TAR23.JPG,image/jpeg,684508,2010-03-09 17:16:30.864897,2048x1536,,2009-05-13 09:01:42.774337,2010-03-09 17:16:30.864897
13866,,,e278aabc5ca0dcdfcd3756d18090b473,2TAR21.JPG,image/jpeg,679111,2010-03-09 17:16:30.889296,2048x1536,,2009-05-13 09:01:52.869378,2010-03-09 17:16:30.889296
13869,,,9778a237f653fe0eaa7e0c44fcacf74a,2TAR22.JPG,image/jpeg,682266,2010-03-09 17:16:30.914543,2048x1536,,2009-05-13 09:02:01.617263,2010-03-09 17:16:30.914543
13872,,,abc5c168bf6e73dcbbe479a05e29fb48,2TAR20.JPG,image/jpeg,678214,2010-03-09 17:16:30.9393,2048x1536,,2009-05-13 09:02:10.123818,2010-03-09 17:16:30.9393
13875,,,4d29fc1ab962b3e69c0ea15b348002ab,NI-E01.JPG,image/jpeg,690243,2010-03-09 17:16:30.964507,2048x1536,,2009-05-13 09:24:09.671673,2010-03-09 17:16:30.964507
13878,,,7a221aca6d513cb00e5b271e9d15bdee,TB-C.JPG,image/jpeg,685418,2010-03-09 17:16:30.989354,2048x1536,,2009-05-13 09:24:19.251869,2010-03-09 17:16:30.989354
13881,,,be72242ba3275a3e9240d574df8a954a,J-E01.JPG,image/jpeg,717791,2010-03-09 17:16:31.014505,2048x1536,,2009-05-13 09:24:30.519565,2010-03-09 17:16:31.014505
13884,,,9a77fd11bdfbb6333d6807f065916b2f,TB-A.JPG,image/jpeg,693338,2010-03-09 17:16:31.039441,2048x1536,,2009-05-13 09:24:39.924156,2010-03-09 17:16:31.039441
13887,,,77f1ac52a47004f26eb30a7d095417ea,TB-B.JPG,image/jpeg,695028,2010-03-09 17:16:31.064373,2048x1536,,2009-05-13 09:24:48.991955,2010-03-09 17:16:31.064373
13890,,,e8a538a95b826d5d10eb5100344c3b9c,PP-01.JPG,image/jpeg,721193,2010-03-09 17:16:31.089718,2048x1536,,2009-05-13 09:24:58.459678,2010-03-09 17:16:31.089718
